FIPS Code,Geography,Year,Program Type,Population,County,Land Area (sq mi.),Population Density (person/sq.mi.),Annual Population Growth Rate,2-Year Growth Rate,3-Year Growth Rate,4-Year Growth Rate,5-Year Growth Rate,10-Year Growth Rate
36097,Schuyler County,1976,Intercensal Population Estimate,17875,Schuyler,328.33,54.44217708,0.000951954,0.01660695,0.025766097,0.031507877,0.062217732,
36097,Schuyler County,1977,Intercensal Population Estimate,17793,Schuyler,328.33,54.19242835,-0.004587413,-0.003639825,0.011943354,0.021060484,0.026775925,
36097,Schuyler County,1978,Intercensal Population Estimate,17865,Schuyler,328.33,54.41171992,0.004046535,-0.000559441,0.000391981,0.016038219,0.025192241,
36097,Schuyler County,1979,Intercensal Population Estimate,18059,Schuyler,328.33,55.00258886,0.010859222,0.014949699,0.010293706,0.01125546,0.027071603,
36097,Schuyler County,1980,Intercensal Population Estimate,17720,Schuyler,328.33,53.97009107,-0.018771804,-0.008116429,-0.004102737,-0.008671329,-0.007727629,0.057657873
36097,Schuyler County,1981,Intercensal Population Estimate,17788,Schuyler,328.33,54.17719977,0.003837472,-0.015006368,-0.004310104,-0.000281009,-0.004867133,0.057047778
36097,Schuyler County,1982,Intercensal Population Estimate,17869,Schuyler,328.33,54.42390278,0.004553632,0.008408578,-0.01052107,0.000223901,0.004271343,0.031161637
36097,Schuyler County,1983,Intercensal Population Estimate,17891,Schuyler,328.33,54.49090854,0.001231182,0.005790421,0.009650113,-0.009302841,0.00145536,0.026684265
36097,Schuyler County,1984,Intercensal Population Estimate,18033,Schuyler,328.33,54.92340024,0.007936952,0.009177906,0.01377333,0.017663657,-0.001439725,0.025592902
36097,Schuyler County,1985,Intercensal Population Estimate,17990,Schuyler,328.33,54.79243444,-0.002384517,0.005533508,0.006771504,0.01135597,0.01523702,0.007391645
36097,Schuyler County,1986,Intercensal Population Estimate,17937,Schuyler,328.33,54.63101148,-0.002946081,-0.005323573,0.002571125,0.003805473,0.008376434,0.003468531
36097,Schuyler County,1987,Intercensal Population Estimate,18178,Schuyler,328.33,55.36502909,0.013435915,0.01045025,0.008040814,0.016041585,0.017292518,0.021637723
36097,Schuyler County,1988,Intercensal Population Estimate,18227,Schuyler,328.33,55.51426918,0.002695566,0.016167698,0.013173986,0.010758055,0.018780392,0.020263084
36097,Schuyler County,1989,Intercensal Population Estimate,18479,Schuyler,328.33,56.28178966,0.013825643,0.016558477,0.03021687,0.027181768,0.024732435,0.023257102
36097,Schuyler County,1990,Intercensal Population Estimate,18705,Schuyler,328.33,56.97012152,0.012230099,0.026224831,0.028991088,0.042816525,0.039744302,0.055586907
36097,Schuyler County,1991,Intercensal Population Estimate,18820,Schuyler,328.33,57.32037889,0.006148089,0.01845338,0.032534153,0.035317417,0.049227853,0.05801664
36097,Schuyler County,1992,Intercensal Population Estimate,18907,Schuyler,328.33,57.5853562,0.004622742,0.010799252,0.023161426,0.037307291,0.040103422,0.058089429
36097,Schuyler County,1993,Intercensal Population Estimate,18965,Schuyler,328.33,57.76200774,0.003067647,0.00770457,0.013900027,0.026300124,0.040489384,0.060030183
36097,Schuyler County,1994,Intercensal Population Estimate,18973,Schuyler,328.33,57.78637347,0.00042183,0.003490771,0.008129649,0.01432772,0.026733048,0.052126657
36097,Schuyler County,1995,Intercensal Population Estimate,19128,Schuyler,328.33,58.25845948,0.008169504,0.00859478,0.011688793,0.016365569,0.022614274,0.063257365
36097,Schuyler County,1996,Intercensal Population Estimate,19089,Schuyler,328.33,58.13967654,-0.002038896,0.006113951,0.00653836,0.009626064,0.014293305,0.064224787
36097,Schuyler County,1997,Intercensal Population Estimate,19023,Schuyler,328.33,57.93865928,-0.003457489,-0.005489335,0.002635324,0.003058265,0.006135294,0.046484762
36097,Schuyler County,1998,Intercensal Population Estimate,19143,Schuyler,328.33,58.30414522,0.006308153,0.002828854,0.000784191,0.008960101,0.009385711,0.050255116
36097,Schuyler County,1999,Intercensal Population Estimate,19117,Schuyler,328.33,58.2249566,-0.001358199,0.004941387,0.001466813,-0.000575073,0.007589733,0.034525678
36097,Schuyler County,2000,Intercensal Population Estimate,19232,Schuyler,328.33,58.57521396,0.006015588,0.004649219,0.0109867,0.007491225,0.005437056,0.028174285
36097,Schuyler County,2001,Intercensal Population Estimate,19175,Schuyler,328.33,58.40160814,-0.00296381,0.003033949,0.001671629,0.007990327,0.004505212,0.018862912
36097,Schuyler County,2002,Intercensal Population Estimate,19179,Schuyler,328.33,58.413791,0.000208605,-0.002755824,0.003243187,0.001880583,0.008200599,0.014386206
36097,Schuyler County,2003,Intercensal Population Estimate,19151,Schuyler,328.33,58.32851095,-0.00145993,-0.00125163,-0.00421173,0.001778522,0.000417907,0.00980754
36097,Schuyler County,2004,Intercensal Population Estimate,19034,Schuyler,328.33,57.97216215,-0.006109342,-0.007560352,-0.007353325,-0.010295341,-0.004341685,0.003215095
36097,Schuyler County,2005,Intercensal Population Estimate,18880,Schuyler,328.33,57.50312186,-0.008090785,-0.014150697,-0.015589968,-0.015384615,-0.018302829,-0.012965286
36097,Schuyler County,2006,Intercensal Population Estimate,18752,Schuyler,328.33,57.11327019,-0.006779661,-0.014815593,-0.020834421,-0.022263935,-0.022059974,-0.017654146
36097,Schuyler County,2007,Intercensal Population Estimate,18707,Schuyler,328.33,56.97621296,-0.002399744,-0.009163136,-0.017179784,-0.023184168,-0.024610251,-0.01661147
36097,Schuyler County,2008,Intercensal Population Estimate,18644,Schuyler,328.33,56.78433284,-0.003367723,-0.005759386,-0.0125,-0.02048965,-0.026473813,-0.02606697
36097,Schuyler County,2009,Intercensal Population Estimate,18398,Schuyler,328.33,56.03508665,-0.013194593,-0.016517881,-0.018877986,-0.025529661,-0.033413891,-0.037610504
36099,Seneca County,1970,Intercensal Population Estimate,35133,Seneca,323.71,108.5323283,,,,,,
36099,Seneca County,1971,Intercensal Population Estimate,35363,Seneca,323.71,109.2428408,0.006546552,,,,,
36099,Seneca County,1972,Intercensal Population Estimate,34423,Seneca,323.71,106.3390071,-0.026581455,-0.02020892,,,,
36099,Seneca County,1973,Intercensal Population Estimate,34027,Seneca,323.71,105.11569,-0.011503936,-0.0377796,-0.031480375,,,
36099,Seneca County,1974,Intercensal Population Estimate,33936,Seneca,323.71,104.8345742,-0.002674347,-0.014147518,-0.040352911,-0.034070532,,
36099,Seneca County,1975,Intercensal Population Estimate,34177,Seneca,323.71,105.5790677,0.007101603,0.004408264,-0.007146385,-0.033537879,-0.027210884,
36099,Seneca County,1976,Intercensal Population Estimate,34240,Seneca,323.71,105.7736863,0.001843345,0.008958039,0.006259735,-0.005316213,-0.031756356,
36099,Seneca County,1977,Intercensal Population Estimate,34216,Seneca,323.71,105.6995459,-0.000700935,0.001141118,0.008250825,0.005554413,-0.006013421,
36099,Seneca County,1978,Intercensal Population Estimate,34492,Seneca,323.71,106.5521609,0.008066402,0.007359813,0.009216725,0.016383781,0.013665618,
36099,Seneca County,1979,Intercensal Population Estimate,34798,Seneca,323.71,107.4974514,0.008871622,0.017009586,0.016296729,0.018170114,0.025400754,
36099,Seneca County,1980,Intercensal Population Estimate,33781,Seneca,323.71,104.3557505,-0.029225818,-0.020613476,-0.01271335,-0.013405374,-0.01158674,-0.038482339
36099,Seneca County,1981,Intercensal Population Estimate,33817,Seneca,323.71,104.4669612,0.001065688,-0.028191275,-0.019569755,-0.011661211,-0.012353972,-0.04371801
36099,Seneca County,1982,Intercensal Population Estimate,33265,Seneca,323.71,102.7617312,-0.016323151,-0.015274859,-0.044054256,-0.035573466,-0.027794014,-0.033640299
36099,Seneca County,1983,Intercensal Population Estimate,33176,Seneca,323.71,102.4867937,-0.002675485,-0.018954963,-0.017909476,-0.046611874,-0.038153775,-0.025009551
36099,Seneca County,1984,Intercensal Population Estimate,33315,Seneca,323.71,102.9161904,0.004189776,0.001503081,-0.014844605,-0.013794737,-0.042617392,-0.018299151
36099,Seneca County,1985,Intercensal Population Estimate,33347,Seneca,323.71,103.0150443,0.000960528,0.005154328,0.002465053,-0.013898335,-0.012847459,-0.024285338
36099,Seneca County,1986,Intercensal Population Estimate,33345,Seneca,323.71,103.008866,-5.99754E-05,0.000900495,0.005094044,0.00240493,-0.013957477,-0.026139019
36099,Seneca County,1987,Intercensal Population Estimate,33186,Seneca,323.71,102.5176856,-0.004768331,-0.004828021,-0.00387213,0.000301423,-0.002374868,-0.030102876
36099,Seneca County,1988,Intercensal Population Estimate,33281,Seneca,323.71,102.8111581,0.002862653,-0.001919328,-0.001979189,-0.001020561,0.003164939,-0.035109591
36099,Seneca County,1989,Intercensal Population Estimate,33528,Seneca,323.71,103.5741868,0.007421652,0.010305551,0.005488079,0.005427775,0.006393516,-0.03649635
36099,Seneca County,1990,Intercensal Population Estimate,33710,Seneca,323.71,104.1364184,0.005428299,0.012890238,0.015789791,0.010946169,0.010885537,-0.002101773
36099,Seneca County,1991,Intercensal Population Estimate,33768,Seneca,323.71,104.3155911,0.001720558,0.007158196,0.014632974,0.017537516,0.01268556,-0.001448975
36099,Seneca County,1992,Intercensal Population Estimate,33518,Seneca,323.71,103.5432949,-0.007403459,-0.005695639,-0.000298258,0.00712118,0.010004219,0.007605591
36099,Seneca County,1993,Intercensal Population Estimate,32871,Seneca,323.71,101.5445924,-0.019303061,-0.026563611,-0.024888757,-0.019595562,-0.012319341,-0.009193393
36099,Seneca County,1994,Intercensal Population Estimate,32702,Seneca,323.71,101.0225202,-0.00514131,-0.024345128,-0.031568349,-0.029902106,-0.024636125,-0.01840012
36099,Seneca County,1995,Intercensal Population Estimate,32698,Seneca,323.71,101.0101634,-0.000122317,-0.005262998,-0.024464467,-0.031686804,-0.030020765,-0.019462021
36099,Seneca County,1996,Intercensal Population Estimate,33500,Seneca,323.71,103.4876896,0.024527494,0.024402177,0.019135408,-0.000537025,-0.007936508,0.004648373
36099,Seneca County,1997,Intercensal Population Estimate,33362,Seneca,323.71,103.0613821,-0.004119403,0.020307052,0.020182252,0.014937179,-0.004654216,0.005303441
36099,Seneca County,1998,Intercensal Population Estimate,33184,Seneca,323.71,102.5115072,-0.005335412,-0.009432836,0.014863294,0.01473916,0.009522071,-0.002914576
36099,Seneca County,1999,Intercensal Population Estimate,33231,Seneca,323.71,102.6566989,0.001416345,-0.003926623,-0.008029851,0.016300691,0.016176381,-0.008858268
36099,Seneca County,2000,Intercensal Population Estimate,33343,Seneca,323.71,103.0026876,0.003370347,0.004791466,-0.00056951,-0.004686567,0.019725977,-0.010886977
36099,Seneca County,2001,Intercensal Population Estimate,34764,Seneca,323.71,107.3924191,0.042617641,0.046131624,0.047613308,0.042023859,0.037731343,0.02949538
36099,Seneca County,2002,Intercensal Population Estimate,35046,Seneca,323.71,108.2635692,0.00811184,0.051075188,0.054617676,0.056111379,0.05047659,0.045587446
36099,Seneca County,2003,Intercensal Population Estimate,35212,Seneca,323.71,108.7763739,0.004736632,0.012886894,0.056053744,0.059613012,0.06111379,0.071217791
36099,Seneca County,2004,Intercensal Population Estimate,35312,Seneca,323.71,109.0852924,0.002839941,0.007590025,0.015763433,0.059052875,0.06262225,0.079811632
36099,Seneca County,2005,Intercensal Population Estimate,35177,Seneca,323.71,108.6682524,-0.003823063,-0.000993979,0.003737944,0.011880106,0.055004049,0.075815035
36099,Seneca County,2006,Intercensal Population Estimate,35223,Seneca,323.71,108.8103549,0.001307673,-0.00252039,0.000312394,0.005050505,0.013203314,0.051432836
36099,Seneca County,2007,Intercensal Population Estimate,35469,Seneca,323.71,109.5702944,0.006984073,0.008300878,0.004446081,0.007298648,0.012069851,0.063155686
36099,Seneca County,2008,Intercensal Population Estimate,35370,Seneca,323.71,109.2644651,-0.00279117,0.004173409,0.00548654,0.001642501,0.004487107,0.065875121
36099,Seneca County,2009,Intercensal Population Estimate,35286,Seneca,323.71,109.0049736,-0.002374894,-0.005159435,0.001788604,0.003098616,-0.000736294,0.061839848
36089,St. Lawrence County,1970,Intercensal Population Estimate,112615,St. Lawrence,2680.38,42.0145651,,,,,,
36089,St. Lawrence County,1971,Intercensal Population Estimate,113824,St. Lawrence,2680.38,42.46562055,0.010735692,,,,,
36089,St. Lawrence County,1972,Intercensal Population Estimate,116649,St. Lawrence,2680.38,43.51957558,0.024819019,0.035821161,,,,
36089,St. Lawrence County,1973,Intercensal Population Estimate,115621,St. Lawrence,2680.38,43.13604787,-0.008812763,0.015787532,0.026692714,,,
36089,St. Lawrence County,1974,Intercensal Population Estimate,115158,St. Lawrence,2680.38,42.96331117,-0.004004463,-0.012781936,0.011719848,0.022581361,,
36089,St. Lawrence County,1975,Intercensal Population Estimate,116753,St. Lawrence,2680.38,43.55837605,0.013850536,0.009790609,0.000891564,0.02573271,0.036744661,
36089,St. Lawrence County,1976,Intercensal Population Estimate,117346,St. Lawrence,2680.38,43.77961334,0.005079099,0.018999983,0.014919435,0.005975191,0.030942508,
36089,St. Lawrence County,1977,Intercensal Population Estimate,117074,St. Lawrence,2680.38,43.67813519,-0.002317932,0.002749394,0.01663801,0.012566921,0.003643409,
36089,St. Lawrence County,1978,Intercensal Population Estimate,116161,St. Lawrence,2680.38,43.33751185,-0.007798486,-0.010098342,-0.005070534,0.008709773,0.004670432,
36089,St. Lawrence County,1979,Intercensal Population Estimate,115471,St. Lawrence,2680.38,43.08008566,-0.005940032,-0.013692195,-0.015978389,-0.010980446,0.002718005,
36089,St. Lawrence County,1980,Intercensal Population Estimate,114321,St. Lawrence,2680.38,42.65104202,-0.009959211,-0.015840084,-0.023515042,-0.025778467,-0.0208303,0.015148959
36089,St. Lawrence County,1981,Intercensal Population Estimate,113535,St. Lawrence,2680.38,42.35780001,-0.006875377,-0.016766114,-0.022606555,-0.030228744,-0.032476608,-0.002539008
36089,St. Lawrence County,1982,Intercensal Population Estimate,112660,St. Lawrence,2680.38,42.03135376,-0.007706875,-0.014529264,-0.024343775,-0.030139203,-0.03770265,-0.034196607
36089,St. Lawrence County,1983,Intercensal Population Estimate,112692,St. Lawrence,2680.38,42.04329237,0.00028404,-0.007425023,-0.014249351,-0.024066649,-0.029863724,-0.025332768
36089,St. Lawrence County,1984,Intercensal Population Estimate,113003,St. Lawrence,2680.38,42.15932069,0.002759734,0.003044559,-0.00468578,-0.01152894,-0.021373332,-0.01871342
36089,St. Lawrence County,1985,Intercensal Population Estimate,113029,St. Lawrence,2680.38,42.16902081,0.000230082,0.002990452,0.003275342,-0.004456775,-0.011301511,-0.031896397
36089,St. Lawrence County,1986,Intercensal Population Estimate,111775,St. Lawrence,2680.38,41.7011767,-0.011094498,-0.010866968,-0.008137224,-0.007855494,-0.015501828,-0.047474988
36089,St. Lawrence County,1987,Intercensal Population Estimate,110514,St. Lawrence,2680.38,41.23072102,-0.011281592,-0.022250927,-0.022025964,-0.019327015,-0.019048464,-0.056032936
36089,St. Lawrence County,1988,Intercensal Population Estimate,110809,St. Lawrence,2680.38,41.34078004,0.002669345,-0.008642362,-0.019640977,-0.019415414,-0.016709261,-0.046073984
36089,St. Lawrence County,1989,Intercensal Population Estimate,111481,St. Lawrence,2680.38,41.59149076,0.006064489,0.008750023,-0.002630284,-0.0136956,-0.013468669,-0.03455413
36089,St. Lawrence County,1990,Intercensal Population Estimate,112158,St. Lawrence,2680.38,41.84406689,0.006072784,0.012174101,0.014875943,0.003426527,-0.007705987,-0.018920408
36089,St. Lawrence County,1991,Intercensal Population Estimate,113052,St. Lawrence,2680.38,42.17760168,0.007970898,0.014092087,0.020242038,0.022965416,0.011424737,-0.004254195
36089,St. Lawrence County,1992,Intercensal Population Estimate,114054,St. Lawrence,2680.38,42.55142927,0.008863178,0.016904724,0.023080166,0.029284625,0.032032141,0.012373513
36089,St. Lawrence County,1993,Intercensal Population Estimate,114867,St. Lawrence,2680.38,42.85474448,0.007128202,0.016054559,0.024153426,0.030372889,0.036621574,0.019300394
36089,St. Lawrence County,1994,Intercensal Population Estimate,114495,St. Lawrence,2680.38,42.71595819,-0.003238528,0.00386659,0.012764038,0.020836677,0.027035997,0.013203189
36089,St. Lawrence County,1995,Intercensal Population Estimate,114317,St. Lawrence,2680.38,42.64954969,-0.001554653,-0.004788146,0.002305925,0.011189541,0.01924963,0.011395306
36089,St. Lawrence County,1996,Intercensal Population Estimate,113888,St. Lawrence,2680.38,42.48949776,-0.003752723,-0.005301542,-0.0085229,-0.001455451,0.007394827,0.018904048
36089,St. Lawrence County,1997,Intercensal Population Estimate,112867,St. Lawrence,2680.38,42.10858162,-0.008964948,-0.012684028,-0.014218962,-0.017411441,-0.010407351,0.02129142
36089,St. Lawrence County,1998,Intercensal Population Estimate,112261,St. Lawrence,2680.38,41.88249427,-0.005369151,-0.014285965,-0.017985077,-0.019511769,-0.022687108,0.013103629
36089,St. Lawrence County,1999,Intercensal Population Estimate,112202,St. Lawrence,2680.38,41.86048247,-0.000525561,-0.00589189,-0.014804018,-0.018501185,-0.020027075,0.00646747
36089,St. Lawrence County,2000,Intercensal Population Estimate,111864,St. Lawrence,2680.38,41.73438095,-0.003012424,-0.003536402,-0.008886566,-0.017771846,-0.021457876,-0.002621302
36089,St. Lawrence County,2001,Intercensal Population Estimate,111497,St. Lawrence,2680.38,41.59746006,-0.00328077,-0.00628331,-0.006805569,-0.01213818,-0.02099431,-0.013754732
36089,St. Lawrence County,2002,Intercensal Population Estimate,111292,St. Lawrence,2680.38,41.52097837,-0.001838614,-0.005113352,-0.008110372,-0.008631671,-0.013954477,-0.024216599
36089,St. Lawrence County,2003,Intercensal Population Estimate,111329,St. Lawrence,2680.38,41.53478238,0.000332459,-0.001506767,-0.004782593,-0.00778061,-0.008302082,-0.030800839
36089,St. Lawrence County,2004,Intercensal Population Estimate,111468,St. Lawrence,2680.38,41.5866407,0.001248552,0.001581425,-0.000260097,-0.003540013,-0.006541773,-0.026437836
36089,St. Lawrence County,2005,Intercensal Population Estimate,111606,St. Lawrence,2680.38,41.63812594,0.001238023,0.002488121,0.002821407,0.000977605,-0.002306372,-0.023714758
36089,St. Lawrence County,2006,Intercensal Population Estimate,111556,St. Lawrence,2680.38,41.61947187,-0.000448005,0.000789464,0.002039002,0.002372138,0.000529162,-0.020476257
36089,St. Lawrence County,2007,Intercensal Population Estimate,111586,St. Lawrence,2680.38,41.63066431,0.000268923,-0.000179202,0.0010586,0.002308473,0.002641699,-0.011349642
36089,St. Lawrence County,2008,Intercensal Population Estimate,111684,St. Lawrence,2680.38,41.66722629,0.000878246,0.001147406,0.000698887,0.001937776,0.003188747,-0.005139808
36089,St. Lawrence County,2009,Intercensal Population Estimate,112169,St. Lawrence,2680.38,41.84817078,0.00434261,0.00522467,0.005494998,0.005044532,0.0062888,-0.000294112
36101,Steuben County,1970,Intercensal Population Estimate,99756,Steuben,1390.56,71.73800483,,,,,,
36101,Steuben County,1971,Intercensal Population Estimate,100585,Steuben,1390.56,72.33416753,0.008310277,,,,,
36101,Steuben County,1972,Intercensal Population Estimate,101656,Steuben,1390.56,73.10436083,0.010647711,0.019046473,,,,
36101,Steuben County,1973,Intercensal Population Estimate,100285,Steuben,1390.56,72.11842711,-0.013486661,-0.002982552,0.005302939,,,
36101,Steuben County,1974,Intercensal Population Estimate,99795,Steuben,1390.56,71.76605109,-0.004886075,-0.018306839,-0.007854054,0.000390954,,
36101,Steuben County,1975,Intercensal Population Estimate,100529,Steuben,1390.56,72.29389598,0.007355078,0.002433066,-0.011086409,-0.000556743,0.007748907,
36101,Steuben County,1976,Intercensal Population Estimate,100289,Steuben,1390.56,72.12130365,-0.002387371,0.004950148,3.98863E-05,-0.013447313,-0.002942785,
36101,Steuben County,1977,Intercensal Population Estimate,100027,Steuben,1390.56,71.93289035,-0.00261245,-0.004993584,0.002324766,-0.002572668,-0.016024632,
36101,Steuben County,1978,Intercensal Population Estimate,100474,Steuben,1390.56,72.25434357,0.004468793,0.001844669,-0.000547106,0.006803948,0.001884629,
36101,Steuben County,1979,Intercensal Population Estimate,99998,Steuben,1390.56,71.91203544,-0.004737544,-0.000289922,-0.002901614,-0.005282058,0.00203417,
36101,Steuben County,1980,Intercensal Population Estimate,99272,Steuben,1390.56,71.38994362,-0.007260145,-0.011963294,-0.007547962,-0.010140693,-0.012503855,-0.004851838
36101,Steuben County,1981,Intercensal Population Estimate,98958,Steuben,1390.56,71.16413531,-0.003163027,-0.010400208,-0.015088481,-0.010687114,-0.013271645,-0.016175374
36101,Steuben County,1982,Intercensal Population Estimate,98121,Steuben,1390.56,70.56221954,-0.008458134,-0.011594407,-0.018770375,-0.023418994,-0.019054855,-0.03477414
36101,Steuben County,1983,Intercensal Population Estimate,97553,Steuben,1390.56,70.15375101,-0.005788771,-0.014197943,-0.017316061,-0.024450489,-0.029072198,-0.027242359
36101,Steuben County,1984,Intercensal Population Estimate,98147,Steuben,1390.56,70.58091704,0.006088998,0.000264979,-0.008195396,-0.011332501,-0.01851037,-0.016513853
36101,Steuben County,1985,Intercensal Population Estimate,96800,Steuben,1390.56,69.61224255,-0.013724311,-0.007718881,-0.013462969,-0.021807231,-0.024901281,-0.037093774
36101,Steuben County,1986,Intercensal Population Estimate,96593,Steuben,1390.56,69.46338166,-0.00213843,-0.015833393,-0.009840804,-0.015572609,-0.023899028,-0.036853493
36101,Steuben County,1987,Intercensal Population Estimate,96983,Steuben,1390.56,69.74384421,0.00403756,0.001890496,-0.011859761,-0.005842978,-0.011597925,-0.030431783
36101,Steuben County,1988,Intercensal Population Estimate,97334,Steuben,1390.56,69.9962605,0.003619191,0.007671363,0.005516529,-0.008283493,-0.002244934,-0.031251866
36101,Steuben County,1989,Intercensal Population Estimate,98468,Steuben,1390.56,70.81175929,0.011650605,0.015311962,0.019411345,0.017231405,0.003270604,-0.015300306
36101,Steuben County,1990,Intercensal Population Estimate,99286,Steuben,1390.56,71.40001151,0.008307267,0.020054657,0.02374643,0.027879867,0.025681818,0.000141027
36101,Steuben County,1991,Intercensal Population Estimate,99835,Steuben,1390.56,71.79481648,0.00552948,0.013882683,0.025695029,0.029407216,0.033563509,0.008862346
36101,Steuben County,1992,Intercensal Population Estimate,100232,Steuben,1390.56,72.08031297,0.003976561,0.00952803,0.017914449,0.029773769,0.033500717,0.021514253
36101,Steuben County,1993,Intercensal Population Estimate,100550,Steuben,1390.56,72.30899781,0.003172639,0.007161817,0.012730899,0.021143925,0.03304087,0.030721762
36101,Steuben County,1994,Intercensal Population Estimate,100634,Steuben,1390.56,72.36940513,0.000835405,0.004010695,0.008003205,0.013576939,0.021996994,0.025339542
36101,Steuben County,1995,Intercensal Population Estimate,99950,Steuben,1390.56,71.87751697,-0.006796908,-0.005967181,-0.002813473,0.001151901,0.006687751,0.032541322
36101,Steuben County,1996,Intercensal Population Estimate,99212,Steuben,1390.56,71.34679554,-0.007383692,-0.014130413,-0.013306813,-0.010176391,-0.006240296,0.027113766
36101,Steuben County,1997,Intercensal Population Estimate,98907,Steuben,1390.56,71.12745944,-0.003074225,-0.010435218,-0.017161198,-0.016340129,-0.013219331,0.019838528
36101,Steuben County,1998,Intercensal Population Estimate,98657,Steuben,1390.56,70.94767576,-0.002527627,-0.005594081,-0.012936468,-0.019645448,-0.018826455,0.013592373
36101,Steuben County,1999,Intercensal Population Estimate,98458,Steuben,1390.56,70.80456794,-0.00201709,-0.004539618,-0.007599887,-0.014927464,-0.021622911,-0.000101556
36101,Steuben County,2000,Intercensal Population Estimate,98764,Steuben,1390.56,71.02462317,0.003107924,0.001084566,-0.001445803,-0.004515583,-0.011865933,-0.005257539
36101,Steuben County,2001,Intercensal Population Estimate,99216,Steuben,1390.56,71.34967207,0.004576566,0.007698714,0.005666096,0.003124147,4.03177E-05,-0.00620023
36101,Steuben County,2002,Intercensal Population Estimate,99583,Steuben,1390.56,71.61359452,0.003699,0.008292495,0.011426192,0.009386055,0.006834703,-0.006474978
36101,Steuben County,2003,Intercensal Population Estimate,99191,Steuben,1390.56,71.33169371,-0.003936415,-0.000251975,0.004323438,0.007444799,0.005412692,-0.013515664
36101,Steuben County,2004,Intercensal Population Estimate,98983,Steuben,1390.56,71.18211368,-0.002096964,-0.006025125,-0.002348412,0.002217407,0.005332223,-0.016405986
36101,Steuben County,2005,Intercensal Population Estimate,98868,Steuben,1390.56,71.09941319,-0.001161816,-0.003256344,-0.00717994,-0.003507499,0.001053015,-0.010825413
36101,Steuben County,2006,Intercensal Population Estimate,98473,Steuben,1390.56,70.81535496,-0.003995226,-0.0051524,-0.00723856,-0.011146481,-0.007488711,-0.007448696
36101,Steuben County,2007,Intercensal Population Estimate,98541,Steuben,1390.56,70.86425613,0.000690545,-0.00330744,-0.004465413,-0.006553014,-0.010463633,-0.003700446
36101,Steuben County,2008,Intercensal Population Estimate,98726,Steuben,1390.56,70.99729605,0.001877391,0.002569232,-0.001436258,-0.002596405,-0.004687925,0.000699393
36101,Steuben County,2009,Intercensal Population Estimate,98949,Steuben,1390.56,71.1576631,0.002258777,0.004140409,0.004833812,0.000819274,-0.000343493,0.004986898
36103,Suffolk County,1970,Intercensal Population Estimate,1132780,Suffolk,912.05,1242.01524,,,,,,
36103,Suffolk County,1971,Intercensal Population Estimate,1155810,Suffolk,912.05,1267.266049,0.020330514,,,,,
36103,Suffolk County,1972,Intercensal Population Estimate,1174858,Suffolk,912.05,1288.150869,0.016480217,0.037145783,,,,
36103,Suffolk County,1973,Intercensal Population Estimate,1198823,Suffolk,912.05,1314.426841,0.02039821,0.037214594,0.0583017,,,
36103,Suffolk County,1974,Intercensal Population Estimate,1215793,Suffolk,912.05,1333.033277,0.014155551,0.034842509,0.051896938,0.073282544,,
36103,Suffolk County,1975,Intercensal Population Estimate,1242709,Suffolk,912.05,1362.544817,0.022138637,0.036607573,0.057752511,0.075184503,0.097043557,
36103,Suffolk County,1976,Intercensal Population Estimate,1257888,Suffolk,912.05,1379.187545,0.012214444,0.034623493,0.049269158,0.070672371,0.088317284,
36103,Suffolk County,1977,Intercensal Population Estimate,1272824,Suffolk,912.05,1395.56384,0.011873871,0.024233348,0.046908479,0.061728045,0.083385396,
36103,Suffolk County,1978,Intercensal Population Estimate,1280738,Suffolk,912.05,1404.240996,0.00621767,0.018165369,0.030601694,0.05341781,0.06832952,
36103,Suffolk County,1979,Intercensal Population Estimate,1286679,Suffolk,912.05,1410.754893,0.004638732,0.010885244,0.022888365,0.035382378,0.058304333,
36103,Suffolk County,1980,Intercensal Population Estimate,1285719,Suffolk,912.05,1409.702319,-0.000746107,0.003889164,0.010131016,0.022125181,0.034609872,0.135012094
36103,Suffolk County,1981,Intercensal Population Estimate,1286411,Suffolk,912.05,1410.461049,0.00053822,-0.000208288,0.004429477,0.010674689,0.02267531,0.112995215
36103,Suffolk County,1982,Intercensal Population Estimate,1288825,Suffolk,912.05,1413.107834,0.001876539,0.002415769,0.00166786,0.006314328,0.012571259,0.097004915
36103,Suffolk County,1983,Intercensal Population Estimate,1298366,Suffolk,912.05,1423.568883,0.007402867,0.009293297,0.009836519,0.009083074,0.013763939,0.083033942
36103,Suffolk County,1984,Intercensal Population Estimate,1303501,Suffolk,912.05,1429.199057,0.003954971,0.011387116,0.013285023,0.013830394,0.013073968,0.07214057
36103,Suffolk County,1985,Intercensal Population Estimate,1306894,Suffolk,912.05,1432.919248,0.00260299,0.006568256,0.014019747,0.015922594,0.016469384,0.05164926
36103,Suffolk County,1986,Intercensal Population Estimate,1309200,Suffolk,912.05,1435.447618,0.001764489,0.004372072,0.008344334,0.015808973,0.017715178,0.040792185
36103,Suffolk County,1987,Intercensal Population Estimate,1310592,Suffolk,912.05,1436.97385,0.001063245,0.00282961,0.005439965,0.009416451,0.016889027,0.029672602
36103,Suffolk County,1988,Intercensal Population Estimate,1319883,Suffolk,912.05,1447.160792,0.007089163,0.008159945,0.009938832,0.012567693,0.016572369,0.030564409
